did,vid,d_county,v_county,d_route,v_route,id,route_number,route_suffix,county,vhd_rank,annual_vhd_35,annual_vmt,year_
2,53155,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53156,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53157,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53158,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53159,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53160,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53161,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53162,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53163,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53164,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53165,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53166,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53167,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53168,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53169,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53170,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53171,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53172,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53173,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53174,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53175,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53176,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53177,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53178,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53179,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53180,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53181,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53182,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53183,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53184,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53185,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53186,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53187,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53188,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53189,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53190,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53191,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53192,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53193,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53194,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53195,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53196,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53197,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53198,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53199,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53200,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53201,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53202,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53203,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53204,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53205,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53206,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53207,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53208,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53209,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53210,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53211,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
2,53212,"Los Angeles",LA,101,101,2,101,,"Los Angeles",2,6982987,3319139379,2014
15,53700,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53701,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53702,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53703,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53704,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53705,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53706,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53707,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53708,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53709,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53710,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53711,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53712,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53713,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53714,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53715,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
15,53716,"Los Angeles",LA,105,105,15,105,,"Los Angeles",15,1935333,1230931033,2014
5,53763,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53764,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53765,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53766,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53767,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53768,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53769,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53770,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53771,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53772,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53773,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53774,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53775,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53776,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53777,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53778,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53779,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53780,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53781,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53782,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53783,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53784,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53785,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53786,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53787,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53788,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53789,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53790,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53791,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53792,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53793,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53794,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53795,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53796,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53797,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53798,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53799,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53800,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53801,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53802,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53803,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53804,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53805,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53806,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
5,53807,"Los Angeles",LA,110,110,5,110,,"Los Angeles",5,3571110,2009237625,2014
58,53952,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53953,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53954,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53955,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53956,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53957,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53958,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53959,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53960,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53961,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53962,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53963,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53964,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53965,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53966,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53967,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53968,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53969,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53970,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
58,53971,"Los Angeles",LA,118,118,58,118,,"Los Angeles",58,356451,933092353,2014
31,54218,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54219,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54220,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54221,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54222,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54223,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54224,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54225,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54226,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54227,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54228,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54229,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54230,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54231,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54232,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54233,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54234,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54235,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
31,54236,"Los Angeles",LA,134,134,31,134,,"Los Angeles",31,893589,966574158,2014
35,54706,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
35,54707,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
35,54708,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
35,54709,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
35,54710,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
35,54711,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
35,54712,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
35,54713,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
35,54714,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
35,54715,"Los Angeles",LA,170,170,35,170,,"Los Angeles",35,787392,448853389,2014
6,55047,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55048,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55049,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55050,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55051,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55052,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55053,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55054,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55055,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55056,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55057,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55058,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55059,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55060,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55061,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55062,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55063,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55064,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55065,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55066,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55067,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55068,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55069,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55070,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55071,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55072,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55073,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55074,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55075,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
6,55076,"Los Angeles",LA,210,210,6,210,,"Los Angeles",6,3523563,3233553487,2014
